지점,지점명,일시,평균기온(°C),일강수량(mm),일 최심적설(cm)
192,진주,2023-01-01,.4,,
192,진주,2023-01-02,1,,
192,진주,2023-01-03,-1.4,,
192,진주,2023-01-04,-.9,,
192,진주,2023-01-05,-.5,,
192,진주,2023-01-06,.9,.2,
192,진주,2023-01-07,1.6,0,
192,진주,2023-01-08,0,,
192,진주,2023-01-09,3.2,,
192,진주,2023-01-10,2.3,,
192,진주,2023-01-11,2.7,,
192,진주,2023-01-12,5.2,2.6,
192,진주,2023-01-13,12.3,58.8,
192,진주,2023-01-14,9.5,5.5,
192,진주,2023-01-15,4.1,.2,
192,진주,2023-01-16,.2,,
192,진주,2023-01-17,-1,,
192,진주,2023-01-18,-.2,,
192,진주,2023-01-19,-.9,,
192,진주,2023-01-20,0,,
192,진주,2023-01-21,-2.9,,
192,진주,2023-01-22,-.3,,
192,진주,2023-01-23,2.9,,
192,진주,2023-01-24,-6.1,,
192,진주,2023-01-25,-7.6,,
192,진주,2023-01-26,-3.5,,
192,진주,2023-01-27,-1,,
192,진주,2023-01-28,-3.3,,
192,진주,2023-01-29,-.5,,
192,진주,2023-01-30,1.2,,
192,진주,2023-01-31,.4,,
192,진주,2023-02-01,4.8,,
192,진주,2023-02-02,1.3,,
192,진주,2023-02-03,1.6,,
192,진주,2023-02-04,-.1,,
192,진주,2023-02-05,.3,,
192,진주,2023-02-06,1.5,,
192,진주,2023-02-07,4.1,,
192,진주,2023-02-08,4.4,,
192,진주,2023-02-09,4.4,4.7,
192,진주,2023-02-10,3.7,19.5,
192,진주,2023-02-11,2.9,,
192,진주,2023-02-12,3.5,.4,
192,진주,2023-02-13,7.3,.4,
192,진주,2023-02-14,5.8,,
192,진주,2023-02-15,4.5,,
192,진주,2023-02-16,4.4,0,
192,진주,2023-02-17,3.7,.2,
192,진주,2023-02-18,6.2,1.7,
192,진주,2023-02-19,7.7,.1,
192,진주,2023-02-20,2.5,,
192,진주,2023-02-21,.4,,
192,진주,2023-02-22,3.2,.1,
192,진주,2023-02-23,7.5,.2,
192,진주,2023-02-24,7.4,,
192,진주,2023-02-25,3.4,,
192,진주,2023-02-26,2.2,,
192,진주,2023-02-27,3.8,,
192,진주,2023-02-28,7.2,,
192,진주,2023-03-01,9.2,0,
192,진주,2023-03-02,4.3,,
192,진주,2023-03-03,4,,
192,진주,2023-03-04,5.9,,
192,진주,2023-03-05,6.7,,
192,진주,2023-03-06,8.2,,
192,진주,2023-03-07,10.3,,
192,진주,2023-03-08,11.6,,
192,진주,2023-03-09,13.2,0,
192,진주,2023-03-10,11.7,,
192,진주,2023-03-11,12.9,,
192,진주,2023-03-12,9.9,8.7,
192,진주,2023-03-13,4.7,,
192,진주,2023-03-14,7.1,,
192,진주,2023-03-15,11.8,,
192,진주,2023-03-16,10.6,,
192,진주,2023-03-17,9.7,,
192,진주,2023-03-18,10.5,,
192,진주,2023-03-19,9,,
192,진주,2023-03-20,9.8,,
192,진주,2023-03-21,13.5,,
192,진주,2023-03-22,14.5,8,
192,진주,2023-03-23,15.9,22.7,
192,진주,2023-03-24,12.8,7.5,
192,진주,2023-03-25,10.5,1.1,
192,진주,2023-03-26,11,0,
192,진주,2023-03-27,8.8,,
192,진주,2023-03-28,9.2,,
192,진주,2023-03-29,11.1,,
192,진주,2023-03-30,12.3,,
192,진주,2023-03-31,14.2,,
192,진주,2023-04-01,13.6,,
192,진주,2023-04-02,14.4,,
192,진주,2023-04-03,13.9,,
192,진주,2023-04-04,13.6,4.7,
192,진주,2023-04-05,14.9,60,
192,진주,2023-04-06,12,3.6,
192,진주,2023-04-07,12.1,1.6,
192,진주,2023-04-08,9.2,,
192,진주,2023-04-09,10.4,,
192,진주,2023-04-10,11.6,,
192,진주,2023-04-11,15.2,0,
192,진주,2023-04-12,14.4,,
192,진주,2023-04-13,12.1,,
192,진주,2023-04-14,11.8,3.5,
192,진주,2023-04-15,13.5,1.6,
192,진주,2023-04-16,10.7,0,
192,진주,2023-04-17,11.5,,
192,진주,2023-04-18,16.1,,
192,진주,2023-04-19,17.3,.8,
192,진주,2023-04-20,19.7,,
192,진주,2023-04-21,17.5,,
192,진주,2023-04-22,15.4,,
192,진주,2023-04-23,13.7,,
192,진주,2023-04-24,12.2,0,
192,진주,2023-04-25,9.4,12.1,
192,진주,2023-04-26,11.9,,
192,진주,2023-04-27,11.8,,
192,진주,2023-04-28,14.8,0,
192,진주,2023-04-29,16.2,13.6,
192,진주,2023-04-30,14.8,,
192,진주,2023-05-01,15.1,,
192,진주,2023-05-02,14.1,,
192,진주,2023-05-03,15.8,,
192,진주,2023-05-04,16.5,11.7,
192,진주,2023-05-05,19,255.1,
192,진주,2023-05-06,16.5,21.7,
192,진주,2023-05-07,11.2,4.2,
201,강화,2022-05-07,17.2,.7,
201,강화,2022-05-08,14.2,.6,
201,강화,2022-05-09,15.2,,
201,강화,2022-05-10,17.5,0,
201,강화,2022-05-11,16.4,.1,
201,강화,2022-05-12,18.2,,
201,강화,2022-05-13,16.9,,
201,강화,2022-05-14,14.7,,
201,강화,2022-05-15,15.3,,
201,강화,2022-05-16,14.8,,
201,강화,2022-05-17,16.3,,
201,강화,2022-05-18,17.1,.5,
201,강화,2022-05-19,16.9,,
201,강화,2022-05-20,17.4,,
201,강화,2022-05-21,16.6,,
201,강화,2022-05-22,16.5,,
201,강화,2022-05-23,18.7,,
201,강화,2022-05-24,18.8,,
201,강화,2022-05-25,16.9,8.7,
201,강화,2022-05-26,16.6,,
201,강화,2022-05-27,17.1,,
201,강화,2022-05-28,19.2,,
201,강화,2022-05-29,18.9,,
201,강화,2022-05-30,18.4,0,
201,강화,2022-05-31,17.8,,
201,강화,2022-06-01,19.6,0,
201,강화,2022-06-02,18.4,,
201,강화,2022-06-03,20.7,,
201,강화,2022-06-04,21.3,,
201,강화,2022-06-05,21.9,,
201,강화,2022-06-06,18,3.6,
201,강화,2022-06-07,18.6,0,
201,강화,2022-06-08,18.9,,
201,강화,2022-06-09,18.8,1,
201,강화,2022-06-10,18,2,
201,강화,2022-06-11,22.6,,
201,강화,2022-06-12,21.5,,
201,강화,2022-06-13,21,13.7,
201,강화,2022-06-14,20.5,0,
201,강화,2022-06-15,16.1,20.4,
201,강화,2022-06-16,18.6,,
201,강화,2022-06-17,20.1,,
201,강화,2022-06-18,21.6,0,
201,강화,2022-06-19,21.8,.3,
201,강화,2022-06-20,22.7,.2,
201,강화,2022-06-21,23,,
201,강화,2022-06-22,22.2,,
201,강화,2022-06-23,21.7,129.4,
201,강화,2022-06-24,21.4,.3,
201,강화,2022-06-25,23.6,,
201,강화,2022-06-26,24.9,0,
201,강화,2022-06-27,25.7,62.8,
201,강화,2022-06-28,25.4,6.1,
201,강화,2022-06-29,23.5,47.6,
201,강화,2022-06-30,22.2,196.8,
201,강화,2022-07-01,25.7,.2,
201,강화,2022-07-02,25.6,,
201,강화,2022-07-03,25.8,,
201,강화,2022-07-04,26.8,,
201,강화,2022-07-05,27,,
201,강화,2022-07-06,27.7,.4,
201,강화,2022-07-07,26.7,1.6,
201,강화,2022-07-08,23.9,2.2,
201,강화,2022-07-09,25,,
201,강화,2022-07-10,25.9,,
201,강화,2022-07-11,25.7,,
201,강화,2022-07-12,25.1,,
201,강화,2022-07-13,24.4,100.5,
201,강화,2022-07-14,24.2,1,
201,강화,2022-07-15,23.6,,
201,강화,2022-07-16,24.4,0,
201,강화,2022-07-17,24.6,,
201,강화,2022-07-18,25.5,,
201,강화,2022-07-19,25.6,,
201,강화,2022-07-20,25,.3,
201,강화,2022-07-21,23.1,16.5,
201,강화,2022-07-22,23.9,7.2,
201,강화,2022-07-23,23.1,22.8,
201,강화,2022-07-24,23.7,10.4,
201,강화,2022-07-25,25.3,,
201,강화,2022-07-26,26.4,,
201,강화,2022-07-27,26.6,,
201,강화,2022-07-28,27.5,,
201,강화,2022-07-29,28.1,,
201,강화,2022-07-30,28,10.1,
201,강화,2022-07-31,25.9,47.2,
201,강화,2022-08-01,27.5,23.3,
201,강화,2022-08-02,26,28.9,
201,강화,2022-08-03,26.5,31.1,
201,강화,2022-08-04,27.3,.1,
201,강화,2022-08-05,27.5,.9,
201,강화,2022-08-06,27,.3,
201,강화,2022-08-07,27.7,1.2,
201,강화,2022-08-08,26.6,41.2,
201,강화,2022-08-09,24.1,92.4,
201,강화,2022-08-10,23.6,1,
201,강화,2022-08-11,23.5,3.4,
201,강화,2022-08-12,23.9,,
201,강화,2022-08-13,22.9,6.3,
201,강화,2022-08-14,25.9,.4,
201,강화,2022-08-15,27.1,8.2,
201,강화,2022-08-16,24.5,,
201,강화,2022-08-17,24,,
201,강화,2022-08-18,23.6,,
201,강화,2022-08-19,25.1,15.9,
201,강화,2022-08-20,26.3,,
201,강화,2022-08-21,25.7,,
201,강화,2022-08-22,24.5,4.4,
201,강화,2022-08-23,23.8,2.1,
201,강화,2022-08-24,23.1,,
201,강화,2022-08-25,21.5,.7,
201,강화,2022-08-26,22.7,,
201,강화,2022-08-27,21.1,.2,
201,강화,2022-08-28,20.2,,
201,강화,2022-08-29,19.8,2.2,
201,강화,2022-08-30,18.5,22.9,
201,강화,2022-08-31,21.7,,
201,강화,2022-09-01,22.5,,
201,강화,2022-09-02,23.1,,
201,강화,2022-09-03,23.6,,
201,강화,2022-09-04,21.9,39.3,
201,강화,2022-09-05,18.3,80.9,
201,강화,2022-09-06,21.2,10.5,
201,강화,2022-09-07,21.3,,
201,강화,2022-09-08,20.8,,
201,강화,2022-09-09,22,,
201,강화,2022-09-10,20.8,,
201,강화,2022-09-11,20.5,.2,
201,강화,2022-09-12,21.4,,
201,강화,2022-09-13,23.4,0,
201,강화,2022-09-14,23.3,0,
201,강화,2022-09-15,23.7,,
201,강화,2022-09-16,23.8,6.4,
201,강화,2022-09-17,23.7,0,
201,강화,2022-09-18,25.2,,
201,강화,2022-09-19,22.9,,
201,강화,2022-09-20,18.2,,
201,강화,2022-09-21,16.2,,
201,강화,2022-09-22,18.4,,
201,강화,2022-09-23,16.8,1.9,
201,강화,2022-09-24,17,,
201,강화,2022-09-25,17,,
201,강화,2022-09-26,17.7,,
201,강화,2022-09-27,17.7,,
201,강화,2022-09-28,17.5,,
201,강화,2022-09-29,17.7,,
201,강화,2022-09-30,17,,
201,강화,2022-10-01,16.9,,
201,강화,2022-10-02,18.2,44.8,
201,강화,2022-10-03,20.6,100.2,
201,강화,2022-10-04,16.5,6.6,
201,강화,2022-10-05,14.9,0,
201,강화,2022-10-06,15,,
201,강화,2022-10-07,12.9,,
201,강화,2022-10-08,13.5,,
201,강화,2022-10-09,12.7,30.9,
201,강화,2022-10-10,9.4,.3,
201,강화,2022-10-11,9.9,,
201,강화,2022-10-12,11.2,,
201,강화,2022-10-13,14.8,,
201,강화,2022-10-14,14.9,,
201,강화,2022-10-15,15.2,,
201,강화,2022-10-16,14.5,0,
201,강화,2022-10-17,10.7,,
201,강화,2022-10-18,7.8,,
201,강화,2022-10-19,8.8,,
201,강화,2022-10-20,11,,
201,강화,2022-10-21,11.3,,
201,강화,2022-10-22,13.7,,
201,강화,2022-10-23,13.1,,
201,강화,2022-10-24,10.3,,
201,강화,2022-10-25,10,,
201,강화,2022-10-26,11.3,,
201,강화,2022-10-27,11.4,,
201,강화,2022-10-28,11.2,,
201,강화,2022-10-29,12.4,,
201,강화,2022-10-30,12.5,,
201,강화,2022-11-02,8.7,,
201,강화,2022-11-03,8.8,,
201,강화,2022-11-04,3.3,,
201,강화,2022-11-05,5.1,,
201,강화,2022-11-06,7.9,,
201,강화,2022-11-07,10.1,,
201,강화,2022-11-08,10,,
201,강화,2022-11-09,8.8,,
201,강화,2022-11-10,10.7,,
201,강화,2022-11-11,12.7,,
201,강화,2022-11-12,15.6,37.6,
201,강화,2022-11-13,8.5,,
201,강화,2022-11-14,8.2,,
201,강화,2022-11-15,6.5,3.4,
201,강화,2022-11-16,6.1,,
201,강화,2022-11-17,8.5,,
201,강화,2022-11-18,8.5,,
201,강화,2022-11-19,10.6,,
201,강화,2022-11-20,10.5,,
201,강화,2022-11-21,9.6,,
201,강화,2022-11-22,7.9,.2,
201,강화,2022-11-23,9.3,.2,
201,강화,2022-11-24,7.8,,
201,강화,2022-11-25,12,.9,
201,강화,2022-11-26,4.9,,
201,강화,2022-11-27,3.5,,
201,강화,2022-11-28,12.3,56.1,
201,강화,2022-11-29,5,1.8,
201,강화,2022-11-30,-5.9,,
201,강화,2022-12-01,-6.2,,
201,강화,2022-12-02,-3.8,,
201,강화,2022-12-03,1.1,2.2,
201,강화,2022-12-04,-4.2,,
201,강화,2022-12-05,-4.1,,
201,강화,2022-12-06,-.1,.1,
201,강화,2022-12-07,3.6,,
201,강화,2022-12-08,1.3,,
201,강화,2022-12-09,2.9,.2,
201,강화,2022-12-10,1.4,,
201,강화,2022-12-11,.7,,
201,강화,2022-12-12,0,2.1,
201,강화,2022-12-13,-1.1,.6,
201,강화,2022-12-14,-9.1,,
201,강화,2022-12-15,-5.1,1.5,
201,강화,2022-12-16,-7.6,,
201,강화,2022-12-17,-8.3,.1,
201,강화,2022-12-18,-10.2,,
201,강화,2022-12-19,-8.9,,
201,강화,2022-12-20,-4.2,,
201,강화,2022-12-21,-.4,5.7,
201,강화,2022-12-22,-8.3,,
201,강화,2022-12-23,-11.8,,
201,강화,2022-12-24,-10.5,,
201,강화,2022-12-25,-7,,
201,강화,2022-12-26,-6.5,,
201,강화,2022-12-27,-5.2,,
201,강화,2022-12-28,-4.8,,
201,강화,2022-12-29,-5.7,,
201,강화,2022-12-30,-4.9,,
201,강화,2022-12-31,-2.1,,
201,강화,2023-01-01,-1.2,,
201,강화,2023-01-02,-5.7,,
201,강화,2023-01-03,-6.9,,
201,강화,2023-01-04,-4.1,,
201,강화,2023-01-05,-4.4,,
201,강화,2023-01-06,-.3,10.3,
201,강화,2023-01-07,.1,.2,
201,강화,2023-01-08,-.6,,
201,강화,2023-01-09,2,,
201,강화,2023-01-10,-1.5,,
201,강화,2023-01-11,-1.1,,
201,강화,2023-01-12,3.2,,
201,강화,2023-01-13,6.1,31.3,
201,강화,2023-01-14,4.4,2.4,
201,강화,2023-01-15,-2,.5,
201,강화,2023-01-16,-6.4,,
201,강화,2023-01-17,-5.6,,
201,강화,2023-01-18,-4.1,,
201,강화,2023-01-19,-.8,.8,
201,강화,2023-01-20,-4.4,,
201,강화,2023-01-21,-6.4,,
201,강화,2023-01-22,-1.6,,
201,강화,2023-01-23,-3,,
201,강화,2023-01-24,-15.1,,
201,강화,2023-01-25,-12.2,,
201,강화,2023-01-26,-6.6,.3,
201,강화,2023-01-27,-7.6,,
201,강화,2023-01-28,-6.9,,
201,강화,2023-01-29,-2.3,,
201,강화,2023-01-30,-2.3,,
201,강화,2023-01-31,1.7,,
201,강화,2023-02-01,-.8,,
201,강화,2023-02-02,-3.3,,
201,강화,2023-02-03,-3.4,,
201,강화,2023-02-04,-1.9,,
201,강화,2023-02-05,-.9,,
201,강화,2023-02-06,-.2,,
201,강화,2023-02-07,1.2,,
201,강화,2023-02-08,1.3,,
201,강화,2023-02-09,2.1,.1,
201,강화,2023-02-10,2.1,.6,
201,강화,2023-02-11,-.6,,
201,강화,2023-02-12,2.2,,
201,강화,2023-02-13,4.8,,
201,강화,2023-02-14,.6,,
201,강화,2023-02-15,.7,,
201,강화,2023-02-16,0,,
201,강화,2023-02-17,.9,,
201,강화,2023-02-18,3.1,,
201,강화,2023-02-19,2.4,.1,
201,강화,2023-02-20,-1.6,,
201,강화,2023-02-21,-2.9,,
201,강화,2023-02-22,-1.6,,
201,강화,2023-02-23,1,,
201,강화,2023-02-24,2.6,,
201,강화,2023-02-25,.1,,
201,강화,2023-02-26,0,,
201,강화,2023-02-27,.6,,
201,강화,2023-02-28,2.7,,
201,강화,2023-03-01,4.9,,
201,강화,2023-03-02,1.4,,
201,강화,2023-03-03,2.6,,
201,강화,2023-03-04,4.5,,
201,강화,2023-03-05,4.1,,
201,강화,2023-03-06,6.1,,
201,강화,2023-03-07,8.6,,
201,강화,2023-03-08,11,3.5,
201,강화,2023-03-09,7.6,.4,
201,강화,2023-03-10,9.3,,
201,강화,2023-03-11,11.2,,
201,강화,2023-03-12,4.4,2.4,
201,강화,2023-03-13,2.2,,
201,강화,2023-03-14,7.2,,
201,강화,2023-03-15,8,,
201,강화,2023-03-16,3.4,,
201,강화,2023-03-17,6.1,,
201,강화,2023-03-18,6.9,,
201,강화,2023-03-19,3.2,,
201,강화,2023-03-20,4.9,,
201,강화,2023-03-21,8.7,,
201,강화,2023-03-22,13.4,0,
201,강화,2023-03-23,14.9,.1,
201,강화,2023-03-24,10.1,,
201,강화,2023-03-25,9.2,,
201,강화,2023-03-26,8.3,,
201,강화,2023-03-27,4.5,,
201,강화,2023-03-28,5.9,,
201,강화,2023-03-29,7.5,,
201,강화,2023-03-30,9.1,,
201,강화,2023-03-31,10.1,,
201,강화,2023-04-01,13.1,,
201,강화,2023-04-02,15.6,,
201,강화,2023-04-03,15.8,,
201,강화,2023-04-04,15.8,11.4,
201,강화,2023-04-05,10.5,65.1,
201,강화,2023-04-06,8.2,1.1,
201,강화,2023-04-07,7.8,,
201,강화,2023-04-08,8.1,,
201,강화,2023-04-09,7.9,,
201,강화,2023-04-10,11.6,,
201,강화,2023-04-11,11.6,2.1,
201,강화,2023-04-12,8.2,,
201,강화,2023-04-13,9.5,,
201,강화,2023-04-14,14.2,,
201,강화,2023-04-15,10.2,1.5,
201,강화,2023-04-16,9.3,0,
201,강화,2023-04-17,10.9,,
201,강화,2023-04-18,12.6,1.5,
201,강화,2023-04-19,16.8,,
201,강화,2023-04-20,12.6,.9,
201,강화,2023-04-21,15.5,,
201,강화,2023-04-22,16.3,,
201,강화,2023-04-23,14.7,,
201,강화,2023-04-24,13.7,,
201,강화,2023-04-25,9.4,,
201,강화,2023-04-26,8.7,,
201,강화,2023-04-27,9.2,,
201,강화,2023-04-28,12.7,4.6,
201,강화,2023-04-29,11.9,21.3,
201,강화,2023-04-30,11,0,
201,강화,2023-05-01,11.3,,
201,강화,2023-05-02,14.2,,
201,강화,2023-05-03,16.5,,
201,강화,2023-05-04,18.8,0,
201,강화,2023-05-05,16.4,33.5,
201,강화,2023-05-06,12,33.3,
201,강화,2023-05-07,13.3,,
202,양평,2022-05-07,18.4,0,
202,양평,2022-05-08,14.2,3.1,
202,양평,2022-05-09,16.5,0,
202,양평,2022-05-10,17.1,,
202,양평,2022-05-11,19.1,0,
202,양평,2022-05-12,20.4,,
202,양평,2022-05-13,18,0,
202,양평,2022-05-14,14.5,,
202,양평,2022-05-15,14.9,,
202,양평,2022-05-16,15.8,,
202,양평,2022-05-17,19,,
202,양평,2022-05-18,19.1,.9,
202,양평,2022-05-19,19.5,,
202,양평,2022-05-20,19.2,,
202,양평,2022-05-21,19.6,,
202,양평,2022-05-22,19.9,,
202,양평,2022-05-23,21.7,,
202,양평,2022-05-24,22.3,,
202,양평,2022-05-25,20.8,3.6,
202,양평,2022-05-26,18.9,.2,
202,양평,2022-05-27,20.1,,
202,양평,2022-05-28,20.5,,
202,양평,2022-05-29,21.5,,
202,양평,2022-05-30,20,.1,
202,양평,2022-05-31,19.4,,
202,양평,2022-06-01,20.2,,
202,양평,2022-06-02,20.3,,
202,양평,2022-06-03,23.4,,
202,양평,2022-06-04,23.4,,
202,양평,2022-06-05,19.3,.8,
202,양평,2022-06-06,18.1,9.7,
202,양평,2022-06-07,18.7,,
202,양평,2022-06-08,20,,
202,양평,2022-06-09,20,0,
202,양평,2022-06-10,21,.3,
202,양평,2022-06-11,22.7,,
202,양평,2022-06-12,22.9,,
202,양평,2022-06-13,23,.1,
202,양평,2022-06-14,20.9,0,
202,양평,2022-06-15,16.8,32.5,
202,양평,2022-06-16,19.7,4.9,
202,양평,2022-06-17,21.7,,
202,양평,2022-06-18,23,,
202,양평,2022-06-19,22.9,0,
202,양평,2022-06-20,24.5,,
202,양평,2022-06-21,26.5,,
202,양평,2022-06-22,25.5,,
202,양평,2022-06-23,23.7,95.7,
202,양평,2022-06-24,24.2,21.1,
202,양평,2022-06-25,25.4,0,
202,양평,2022-06-26,25.3,0,
202,양평,2022-06-27,25.8,19.8,
202,양평,2022-06-28,27.9,.5,
202,양평,2022-06-29,25.3,41.7,
202,양평,2022-06-30,22.2,181.6,
202,양평,2022-07-01,25.5,3.1,
202,양평,2022-07-02,27.1,,
202,양평,2022-07-03,27.8,,
202,양평,2022-07-04,27.9,,
202,양평,2022-07-05,27.3,.2,
202,양평,2022-07-06,27.8,1.4,
202,양평,2022-07-07,28.3,2.1,
202,양평,2022-07-08,26.3,2.2,
202,양평,2022-07-09,27.1,0,
202,양평,2022-07-10,28.2,,
202,양평,2022-07-11,24.8,17.2,
202,양평,2022-07-12,25.5,,
202,양평,2022-07-13,23.5,133.3,
202,양평,2022-07-14,25.2,.6,
202,양평,2022-07-15,25.6,0,
202,양평,2022-07-16,23.1,6.8,
202,양평,2022-07-17,24.3,0,
202,양평,2022-07-18,24,,
202,양평,2022-07-19,25.2,1.1,
202,양평,2022-07-20,26.1,.5,
202,양평,2022-07-21,22.9,12.5,
202,양평,2022-07-22,23.8,22.5,
202,양평,2022-07-23,23.6,28.6,
202,양평,2022-07-24,24.6,3.3,
202,양평,2022-07-25,26.9,,
202,양평,2022-07-26,27,,
202,양평,2022-07-27,26.3,,
202,양평,2022-07-28,26.9,,
202,양평,2022-07-29,28.8,,
202,양평,2022-07-30,28.6,1.9,
202,양평,2022-07-31,26,18.6,
202,양평,2022-08-01,27.4,19.2,
202,양평,2022-08-02,26.7,4.5,
202,양평,2022-08-03,26.9,136.6,
202,양평,2022-08-04,28.3,1.2,
202,양평,2022-08-05,28.1,.5,
202,양평,2022-08-06,28.1,0,
202,양평,2022-08-07,28.5,0,
202,양평,2022-08-08,25.6,261.9,
202,양평,2022-08-09,25.5,249.8,
202,양평,2022-08-10,23.4,24.8,
202,양평,2022-08-11,23.8,85.7,
202,양평,2022-08-12,26.6,,
202,양평,2022-08-13,24.3,1.6,
202,양평,2022-08-14,25.5,43.5,
202,양평,2022-08-15,27.6,2.5,
202,양평,2022-08-16,26.5,0,
202,양평,2022-08-17,24,10.4,
202,양평,2022-08-18,24.3,,
202,양평,2022-08-19,24.2,39.1,
202,양평,2022-08-20,27.9,0,
202,양평,2022-08-21,26.4,,
202,양평,2022-08-22,25.5,.7,
202,양평,2022-08-23,23.6,1.9,
202,양평,2022-08-24,23.3,,
202,양평,2022-08-25,20.5,2,
202,양평,2022-08-26,22.5,,
202,양평,2022-08-27,21.1,12,
202,양평,2022-08-28,20.3,,
202,양평,2022-08-29,19.5,1.1,
202,양평,2022-08-30,18.5,46.3,
202,양평,2022-08-31,20.4,2.1,
202,양평,2022-09-01,21.7,,
202,양평,2022-09-02,23.1,,
202,양평,2022-09-03,22.5,,
202,양평,2022-09-04,22.2,20.6,
202,양평,2022-09-05,20.2,143.5,
202,양평,2022-09-06,20.5,52.4,
202,양평,2022-09-07,20.4,,
202,양평,2022-09-08,20.2,,
202,양평,2022-09-09,21.4,,
202,양평,2022-09-10,21,,
202,양평,2022-09-11,22,,
202,양평,2022-09-12,22.5,,
202,양평,2022-09-13,22.8,,
202,양평,2022-09-14,24.1,,
202,양평,2022-09-15,24.4,,
202,양평,2022-09-16,,0,
202,양평,2022-09-18,25.9,,
202,양평,2022-09-19,23.9,,
202,양평,2022-09-20,18.1,,
202,양평,2022-09-21,16.9,,
202,양평,2022-09-22,17.1,,
202,양평,2022-09-23,16.5,.5,
202,양평,2022-09-24,16,,
202,양평,2022-09-25,17,,
202,양평,2022-09-26,17.3,,
202,양평,2022-09-27,17.7,,
202,양평,2022-09-28,17.6,,
202,양평,2022-09-29,17.8,,
202,양평,2022-09-30,17.6,,
202,양평,2022-10-01,18.4,,
202,양평,2022-10-02,17.6,7.4,
202,양평,2022-10-03,20.7,38.7,
202,양평,2022-10-04,18.4,38,
202,양평,2022-10-05,16,.5,
202,양평,2022-10-06,15.8,,
202,양평,2022-10-07,14.8,0,
202,양평,2022-10-08,13.7,,
202,양평,2022-10-09,12.9,13.3,
202,양평,2022-10-10,10.5,2.2,
202,양평,2022-10-11,10.9,,
202,양평,2022-10-12,11.5,,
202,양평,2022-10-13,13.7,,
202,양평,2022-10-14,15.1,,
202,양평,2022-10-15,16.7,,
202,양평,2022-10-16,16.2,,
202,양평,2022-10-17,12.2,,
202,양평,2022-10-18,7.8,,
202,양평,2022-10-19,8,,
202,양평,2022-10-20,9.9,,
202,양평,2022-10-21,11.1,,
202,양평,2022-10-22,12.9,,
202,양평,2022-10-23,13.5,,
202,양평,2022-10-24,10.5,,
202,양평,2022-10-25,9.9,,
202,양평,2022-10-26,10.3,,
202,양평,2022-10-27,11.6,,
202,양평,2022-10-28,11.5,,
202,양평,2022-10-29,12.1,,
202,양평,2022-10-30,12.4,,
202,양평,2022-10-31,12.5,,
202,양평,2022-11-01,11.3,,
202,양평,2022-11-02,9.2,,
202,양평,2022-11-03,8.3,,
202,양평,2022-11-04,5,,
202,양평,2022-11-05,4.1,,
202,양평,2022-11-06,6.5,,
202,양평,2022-11-07,8.3,,
202,양평,2022-11-08,10.4,,
202,양평,2022-11-09,9.1,,
202,양평,2022-11-10,10.4,,
202,양평,2022-11-11,12.1,,
202,양평,2022-11-12,13.5,26.6,
202,양평,2022-11-13,11.1,,
202,양평,2022-11-14,9.4,0,
202,양평,2022-11-15,5.7,2.6,
202,양평,2022-11-16,6.7,,
202,양평,2022-11-17,7.2,,
202,양평,2022-11-18,7.7,,
202,양평,2022-11-19,9.2,,
202,양평,2022-11-20,11.2,,
202,양평,2022-11-21,9.8,,
202,양평,2022-11-22,9.2,.3,
202,양평,2022-11-23,11,,
202,양평,2022-11-24,7.3,,
202,양평,2022-11-25,9.4,.9,
202,양평,2022-11-26,6.6,1.4,
202,양평,2022-11-27,3.7,,
202,양평,2022-11-28,7.8,11,
202,양평,2022-11-29,8.6,2.2,
202,양평,2022-11-30,-3.9,,
202,양평,2022-12-01,-4.3,,
202,양평,2022-12-02,-3.5,,
202,양평,2022-12-03,.5,.2,
202,양평,2022-12-04,-1.9,,
202,양평,2022-12-05,-2.3,,
202,양평,2022-12-06,-2.3,.1,
202,양평,2022-12-07,2,.9,
202,양평,2022-12-08,1,,
202,양평,2022-12-09,.9,,
202,양평,2022-12-10,-.1,,
202,양평,2022-12-11,-.3,,
202,양평,2022-12-12,.6,1.4,
202,양평,2022-12-13,.8,2.1,
202,양평,2022-12-14,-7.3,,
202,양평,2022-12-15,-5.5,2.2,
202,양평,2022-12-16,-5.4,,
202,양평,2022-12-17,-6.5,.1,
202,양평,2022-12-18,-8.8,,
202,양평,2022-12-19,-8.3,,
202,양평,2022-12-20,-5.6,,
202,양평,2022-12-21,-1.3,3.7,
202,양평,2022-12-22,-6.7,,
202,양평,2022-12-23,-11.1,,
202,양평,2022-12-24,-10.3,,
202,양평,2022-12-25,-8,,
202,양평,2022-12-26,-7.4,,
202,양평,2022-12-27,-6.3,,
202,양평,2022-12-28,-4,,
202,양평,2022-12-29,-4.9,,
202,양평,2022-12-30,-2.7,,
202,양평,2022-12-31,-4.6,,
202,양평,2023-01-01,-1,,
202,양평,2023-01-02,-4.2,,
202,양평,2023-01-03,-6.5,,
202,양평,2023-01-04,-4.3,,
